Time,X,Y,Z,Surge,Sway,Heave,Roll,Pitch,Yaw,Sea surface Z,ACCx,ACCy,ACCz,PQRx,PQRy,PQRz,x velocity,y velocity,z velocity,x angular velocity,y angular velocity,z angular velocity
481.1,0.425498277,-0.066850282,-0.610487342,0.425498277,-0.066850282,-0.210487321,-0.242762399,-0.172349138,-1.462344889,-0.229518011,-0.023516315,0.100476349,-0.126317441,0.011472005,1.44E-04,0.00196399,-0.025873924,-0.031576622,-0.04309729,0.003242991,-0.001040899,0.007104677
481.2,0.422735304,-0.069432721,-0.615319252,0.422735304,-0.069432721,-0.215319261,-0.221357707,-0.178091686,-1.421078487,-0.225821791,-0.027477819,0.114960573,-0.06010994,0.007776149,2.74E-04,0.001688583,-0.028427068,-0.020813654,-0.052485767,0.004211013,-0.001019893,0.007287069
481.3,0.419725984,-0.070861086,-0.620752931,0.419725984,-0.070861086,-0.220752954,-0.195527919,-0.183691321,-1.37884636,-0.221499111,-0.03384019,0.129873263,0.011635354,0.003597119,3.93E-04,0.001441639,-0.031489894,-0.008571312,-0.054912016,0.004782068,-9.86E-04,0.007443333
481.4,0.416407317,-0.070983618,-0.62607801,0.416407317,-0.070983618,-0.226077989,-0.16764782,-0.189083782,-1.335789914,-0.216745379,-0.042428566,0.143542085,0.080780114,-6.64E-04,5.00E-04,0.00122862,-0.035292261,0.005116028,-0.050232118,0.004927687,-9.42E-04,0.007576519
481.5,0.412693679,-0.069661312,-0.630609453,0.412693679,-0.069661312,-0.230609447,-0.14013918,-0.194209452,-1.292030707,-0.211812431,-0.052975711,0.154272929,0.139623875,-0.004604009,5.96E-04,0.001062734,-0.040042075,0.02004492,-0.039099158,0.004659974,-8.87E-04,0.007690621
481.6,0.408479154,-0.066785015,-0.633764327,0.408479154,-0.066785015,-0.233764336,-0.115241206,-0.199012609,-1.247662438,-0.20699369,-0.065133621,0.160527838,0.18165501,-0.00785349,6.86E-04,9.63E-04,-0.045916839,0.03584734,-0.02288081,0.004029973,-8.23E-04,0.007791276
481.7,0.403641135,-0.062290642,-0.635126173,0.403641135,-0.062290642,-0.235126197,-0.094801038,-0.203439639,-1.202740711,-0.202603623,-0.078487639,0.161095036,0.202178192,-0.010114699,7.73E-04,9.53E-04,-0.053056426,0.052013542,-0.003507864,0.003122329,-7.50E-04,0.007886241
481.8,0.398044467,-0.056171123,-0.634491801,0.398044467,-0.056171123,-0.23449181,-0.080104452,-0.207436847,-1.157269687,-0.198954057,-0.092572651,0.155230604,0.198759936,-0.011188304,8.62E-04,0.00105412,-0.061557292,0.067932011,0.016730829,0.002046752,-6.68E-04,0.007985571
481.9,0.391546279,-0.048483551,-0.631895363,0.391546279,-0.048483551,-0.231895387,-0.071762576,-0.210947951,-1.111189922,-0.196330162,-0.106890756,0.142753273,0.171451614,-0.010992201,9.60E-04,0.001285993,-0.07146826,0.082942619,0.035426694,9.27E-04,-5.77E-04,0.008101426
482,0.384001046,-0.039350931,-0.62760812,0.384001046,-0.039350931,-0.2276081,-0.069665241,-0.213911533,-1.064367588,-0.19496862,-0.120929917,0.124079528,0.122770952,-0.00956867,0.001071192,0.001660013,-0.082788069,0.096397142,0.050299917,-1.11E-04,-4.76E-04,0.00824752
482.1,0.375265896,-0.028958097,-0.622113109,0.375265896,-0.028958097,-0.222113073,-0.073004984,-0.216258757,-1.016587854,-0.19503986,-0.134183088,0.100194331,0.057445145,-0.007079517,0.001199301,0.002177305,-0.09546473,0.107719926,0.059434145,-9.51E-04,-3.62E-04,0.008438218
482.2,0.365205824,-0.017542098,-0.616058469,0.365205824,-0.017542098,-0.216058478,-0.080369008,-0.217911636,-0.967554993,-0.196635503,-0.146167071,0.072561533,-0.018058753,-0.003789713,0.001347231,0.002826405,-0.109396765,0.11646177,0.061475049,-0.001499768,-2.35E-04,0.008687389
482.3,0.353698671,-0.005377862,-0.610193193,0.353698671,-0.005377862,-0.210193202,-0.089889638,-0.218781805,-0.916898575,-0.199761434,-0.156440453,0.042985982,-0.096171171,-4.11E-05,0.001516293,0.003582287,-0.124436313,0.122340911,0.055773605,-0.001693566,-9.21E-05,0.009007074
482.4,0.340639651,0.007239611,-0.605291843,0.340639651,0.007239611,-0.205291823,-0.099438516,-0.218770199,-0.86418755,-0.204336434,-0.16461996,0.013444624,-0.16896431,0.003781178,0.001706352,0.004406774,-0.140393992,0.125267473,0.04246038,-0.001505528,6.89E-05,0.009406147
482.5,0.325945109,0.020014949,-0.602075815,0.325945109,0.020014949,-0.202075839,-0.106845316,-0.217767468,-0.808952451,-0.210196102,-0.170394235,-0.014094442,-0.228932307,0.007286495,0.001915835,0.005250373,-0.157045287,0.125349625,0.02244334,-9.48E-04,2.50E-04,0.009889076
482.6,0.30955565,0.032672185,-0.601139307,0.30955565,0.032672185,-0.201139301,-0.110119525,-0.215655272,-0.750713135,-0.217101686,-0.173534774,-0.037846698,-0.269732563,0.010116804,0.002141736,0.006055409,-0.174138367,0.122882006,-0.00267091,-7.08E-05,4.53E-04,0.01045494
