Time,X,Y,Z,Rotation 1,Rotation 2,Rotation 3,Elevation
445.2,-0.017668564,-0.056577206,0.118397683,-629.1288683,-79.47214016,1168.91573,0.141441704
445.3,-0.009803594,-0.060730387,0.130887061,-629.8012322,-85.46362991,1168.803893,0.145988442
445.4,-0.00109255,-0.063204788,0.140551925,-450.5164126,-89.62149391,1348.746412,0.148492758
445.5,0.008175101,-0.06355942,0.146709725,-451.2114868,-85.8449867,1348.779463,0.148130462
445.6,0.017601719,-0.061586075,0.148846284,-451.8202138,-83.2524996,1348.925315,0.144355851
445.7,0.026727309,-0.057314228,0.146650076,-452.2818253,-81.87127826,1349.187731,0.137000642
445.8,0.035085037,-0.050984476,0.140028611,-452.5496916,-81.70902712,1349.551056,0.126304794
445.9,0.042259678,-0.04299875,0.129106,-452.5982133,-82.7538753,1349.983127,0.112874782
446,0.047939498,-0.033858746,0.114203878,-452.4266389,-84.97561973,1350.441337,0.097580201
446.1,0.051951144,-0.02410512,0.095811099,-452.0591133,-88.32786291,1350.880436,0.081412143
446.2,0.054269776,-0.014267656,0.074548014,-631.5408609,-87.2491165,1171.26048,0.065333673
446.3,0.055002782,-0.004831909,0.051131099,-630.9313143,-81.82548184,1171.553085,0.05015253
446.4,0.054352693,0.003778088,0.026342588,-630.2955398,-75.47914327,1171.74502,0.036439199
446.5,0.052570719,0.011206731,0.001007519,-629.6954667,-68.29376378,1171.838348,0.024501643
446.6,0.049913738,0.017171811,-0.024021577,-629.1825673,-60.35753475,1171.847596,0.014414351
446.7,0.046614356,0.021475196,-0.047875851,-628.7930211,-51.76273206,1171.794764,0.006087198
446.8,0.042867359,0.024022717,-0.069683887,-628.5460073,-42.60587651,1171.703588,-6.48E-04
446.9,0.038829755,0.024850518,-0.088596262,-628.4448454,-32.98821543,1171.594415,-0.005957145
447,0.034628257,0.024149111,-0.103827015,-628.4803214,-23.01612729,1171.480863,-0.00994893
447.1,0.030368404,0.022273231,-0.114712216,-628.6349569,-12.80121824,1171.3688,-0.012656166
447.2,0.026142644,0.019726906,-0.120778263,-628.8872094,-2.459892203,1171.25755,-0.014052657
447.3,0.02203759,0.017118949,-0.121805869,-629.2145189,7.887659548,1171.142775,-0.014095711
447.4,0.018141331,0.015092484,-0.117873915,-629.5947555,18.11896361,1171.019873,-0.012777913
447.5,0.01454994,0.014239961,-0.109370224,-630.0062676,28.11108299,1170.886944,-0.010170706
447.6,0.011370168,0.015019803,-0.096963964,-630.4268092,37.74255643,1170.746494,-0.006446183
447.7,0.008715078,0.017690822,-0.081543133,-630.8324268,46.89521482,1170.605403,-0.001870954
447.8,0.006691955,0.022276443,-0.064128295,-631.1969198,55.45577436,1170.473458,0.003225348
447.9,0.005385747,0.02856393,-0.045778118,-631.4925578,63.31715134,1170.360903,0.008496912
448,0.00484391,0.03613665,-0.027502552,-631.6922247,70.37953279,1170.275881,0.013629987
448.1,0.005068132,0.044431295,-0.01019617,-631.7726706,76.55134637,1170.22266,0.018378973
448.2,0.006015358,0.052808717,0.005401378,-631.7181794,81.75014486,1170.200981,0.022581363
448.3,0.007606621,0.060626403,0.018717235,-631.5238127,85.90367168,1170.206882,0.026149671
448.4,0.009739581,0.067302644,0.029334594,-631.1973843,88.9509879,1170.234469,0.029045901
448.5,0.012300298,0.072365999,0.036968142,-810.759663,89.15632388,990.2780955,0.031249519
448.6,0.01517134,0.075487629,0.041435868,-810.2425698,88.45291685,990.3341099,0.032731627
448.7,0.018235669,0.076497681,0.042636607,-809.6858548,88.95861722,990.4016536,0.033445553
448.8,0.021377621,0.075389057,0.040540241,-989.1327479,89.32242042,810.4820431,0.033338114
448.9,0.024483329,0.072312318,0.035193663,-988.6255517,86.40219353,810.5770579,0.032378248
449,0.027442919,0.067564391,0.026741717,-988.2018887,82.30903191,810.6866551,0.03059292
449.1,0.030156344,0.06157095,0.015457775,-987.892044,77.08742743,810.8068254,0.028096358
449.2,0.032543853,0.054859951,0.001775141,-987.7176898,70.79769063,810.9285872,0.025099184
449.3,0.034560747,0.048022356,-0.013692236,-987.6915643,63.51545222,811.038485,0.021888894
449.4,0.036213972,0.041657191,-0.030151667,-987.8178272,55.3310995,811.1207682,0.018781259
449.5,0.037575215,0.0363019,-0.046666063,-988.0924145,46.34910022,811.1609024,0.016051222
449.6,0.038782861,0.032355055,-0.062225144,-988.5031479,36.6871795,811.1494004,0.013859205
449.7,0.04002535,0.030004781,-0.075849727,-989.0293457,26.47519463,811.085101,0.012192132
449.8,0.041503329,0.029180536,-0.086715244,-989.6414604,15.8535777,810.976822,0.010836688
449.9,0.043376636,0.029545084,-0.094271652,-990.3010039,4.97122256,810.8427591,0.009395562
450,0.045711216,0.030535851,-0.098331764,-990.9615857,-6.017189192,810.7076374,0.007347352
450.1,0.048444748,0.031451803,-0.099103503,-991.5715489,-16.95436855,810.5980744,0.004139875
450.2,0.051384676,0.031567957,-0.097152986,-992.0782601,-27.68389223,810.5372037,-7.02E-04
450.3,0.054239977,0.030251533,-0.093304306,-992.4339013,-38.05372619,810.5397855,-0.007477884
450.4,0.056675121,0.027055208,-0.088499464,-992.6017941,-47.91945633,810.6089753,-0.016242664
450.5,0.058368199,0.021773024,-0.083652176,-992.5623293,-57.14699409,810.7355046,-0.026784538
450.6,0.059057362,0.014456557,-0.079527892,-992.3170504,-65.61452645,810.8994769,-0.038651519
450.7,0.058567878,0.005397708,-0.076670282,-991.8900816,-73.21367881,811.0742888,-0.05122109
450.8,0.056820489,-0.004912962,-0.075379618,-991.326188,-79.84999989,811.2317793,-0.063795773
450.9,0.05382653,-0.015844328,-0.075735405,-990.6856187,-85.44283199,811.3473188,-0.075703102
451,0.049675871,-0.026692802,-0.077648692,-990.0364844,-89.92503435,811.403702,-0.08637901
451.1,0.044521946,-0.036754142,-0.080927812,-1169.445924,-86.75732921,991.393117,-0.095419527
451.2,0.038565665,-0.045392193,-0.085342951,-1168.971519,-84.64512053,991.316858,-0.102595016
451.3,0.032039028,-0.052097883,-0.090678364,-1168.654455,-83.76585662,991.1831707,-0.107831273
451.4,0.025188798,-0.056533292,-0.096765153,-1168.515461,-84.13315005,991.0041104,-0.111169885
451.5,0.018260922,-0.05855789,-0.103492029,-1168.553956,-85.7459831,990.7923131,-0.112724046
451.6,0.011485999,-0.058236275,-0.110795587,-1168.750214,-88.5879087,990.558707,-0.112644707
451.7,0.00506555,-0.055827994,-0.118634753,-989.0698418,-87.37354888,1170.311712,-0.111106139
451.8,-8.42E-04,-0.051760655,-0.126955748,-989.4694284,-82.18714036,1170.057882,-0.108311544
451.9,-0.006132649,-0.046587743,-0.135654688,-989.9022575,-75.91777802,1169.803682,-0.104511028
452,-0.010772757,-0.040933259,-0.144544497,-990.3232499,-68.64596248,1169.557406,-0.100018682
452.1,-0.014800956,-0.035426453,-0.15333271,-990.6925172,-60.46686559,1169.330398,-0.09521448
452.2,-0.018326703,-0.030632097,-0.161615536,-990.977582,-51.48922738,1169.136906,-0.090520717
452.3,-0.02151438,-0.02698384,-0.168892533,-991.1545522,-41.83400708,1168.992167,-0.086350686
452.4,-0.024558274,-0.024730077,-0.174603298,-991.2087839,-31.63299661,1168.909187,-0.083036922
452.5,-0.027654799,-0.02390198,-0.178183451,-991.1353798,-21.02720694,1168.894919,-0.080754752
452.6,-0.030979855,-0.024311537,-0.179131985,-990.9398862,-10.16506831,1168.946972,-0.079461414
452.7,-0.034675531,-0.025583085,-0.177077919,-990.6389002,0.799781748,1169.051924,-0.078870006
452.8,-0.038843624,-0.027215477,-0.17183198,-990.2602345,11.71112517,1169.186056,-0.078470852
452.9,-0.043538779,-0.028664688,-0.163411647,-989.8419674,22.41327942,1169.318555,-0.077602086
453,-0.048755206,-0.029430732,-0.152034074,-989.4299499,32.75457856,1169.416807,-0.075558948
453.1,-0.054408412,-0.029131185,-0.138080552,-989.0733935,42.59101402,1169.452699,-0.071720878
453.2,-0.060321439,-0.027547834,-0.122044206,-988.8189827,51.78974204,1169.408399,-0.065669641
453.3,-0.06622833,-0.024641974,-0.104475722,-988.704092,60.23209833,1169.28036,-0.057272374
453.4,-0.071802072,-0.020543076,-0.085939497,-988.7503597,67.81582812,1169.080529,-0.04671049
453.5,-0.076703995,-0.015520859,-0.066984892,-988.9589742,74.45631561,1168.834287,-0.034447273
453.6,-0.080641761,-0.009950427,-0.048129875,-989.3086799,80.0867684,1168.575608,-0.021140867
453.7,-0.083419479,-0.004276027,-0.029850367,-989.7574028,84.65746269,1168.340485,-0.007521661
453.8,-0.084966354,0.00102571,-0.012569601,-990.247346,88.13433633,1168.160032,0.005739119
453.9,-0.085337907,0.005484757,0.003354097,-810.7129923,89.50267594,1348.054801,0.018141506
454,-0.084691808,0.008680522,0.017638862,-811.0905856,88.26128223,1348.031564,0.029426756
454.1,-0.083246522,0.010287661,0.030086499,-811.3275044,88.13799731,1348.083064,0.039592923
454.2,-0.081233308,0.010120635,0.040583067,-811.3898299,89.11873052,1348.190721,0.048856675
454.3,-0.078851633,0.008169618,0.04909341,-991.2667927,88.82119382,1168.329441,0.057574113
454.4,-0.076235503,0.004619064,0.055652581,-990.9714212,85.71750805,1168.473257,0.06614162
454.5,-0.073434956,-1.58E-04,0.060357928,-990.5375607,81.61770066,1168.600606,0.074900395
454.6,-0.070414081,-0.005636295,0.063364446,-990.0138969,76.58148116,1168.697936,0.084065018
454.7,-0.067064449,-0.011192826,0.064883746,-989.4564306,70.68094221,1168.76115,0.093688418
454.8,-0.063230701,-0.016187023,0.065184549,-988.9207115,63.9999995,1168.794747,0.103665311
454.9,-0.05874319,-0.020038048,0.06459076,-988.4552887,56.63317603,1168.809261,0.113766513
455,-0.053451065,-0.022295708,0.063472599,-988.0971683,48.68372718,1168.817895,0.123689977
455.1,-0.047249198,-0.022690857,0.062226944,-987.8696342,40.26136627,1168.833256,0.133112418
455.2,-0.040094078,-0.021158908,0.061245576,-987.782358,31.47971692,1168.865112,0.141728171
455.3,-0.032007359,-0.017834596,0.060873408,-987.8329629,22.45385245,1168.919514,0.149268177
455.4,-0.023069609,-0.013020993,0.061362628,-988.0095506,13.29804876,1168.999264,0.155499636
455.5,-0.013409219,-0.007139754,0.062831424,-988.2931332,4.123904723,1169.105282,0.160213449
455.6,-0.003191325,-6.72E-04,0.065236554,-988.6598734,-4.961180048,1169.238122,0.163210174
455.7,0.007390868,0.005899279,0.068367079,-989.082628,-13.85519753,1169.399055,0.16429488
455.8,0.018122986,0.012139585,0.071862578,-989.532273,-22.46248581,1169.590198,0.163287299
455.9,0.028777123,0.017696464,0.075254142,-989.9789332,-30.69453545,1169.813654,0.160047459
456,0.039122473,0.022319296,0.078021608,-990.3935667,-38.47068875,1170.069903,0.154510589
456.1,0.048939288,0.025864543,0.079657242,-990.7500001,-45.71871815,1170.356081,0.146720631
456.2,0.058034245,0.028291222,0.079724848,-991.0273058,-52.37527367,1170.664798,0.136850622
456.3,0.066254139,0.029650701,0.077904344,-991.2121853,-58.38607578,1170.984048,0.125200929
456.4,0.073494889,0.030073909,0.07401558,-991.3007251,-63.70583692,1171.29836,0.112172153
456.5,0.079704016,0.029757103,0.068019487,-991.2990448,-68.29789604,1171.591136,0.098216602
456.6,0.084876545,0.028945586,0.059999399,-991.2223555,-72.13359367,1171.847535,0.083778627
456.7,0.089045361,0.027913922,0.050128862,-991.092575,-75.1914762,1172.057215,0.069237732
456.8,0.092268266,0.026941931,0.038634006,-990.9346269,-77.45655134,1172.216146,0.054868137
456.9,0.094614364,0.026287362,0.025758371,-990.7723143,-78.9196325,1172.327034,0.040824375
457,0.096152462,0.02615823,0.011736405,-990.6244612,-79.57697674,1172.398116,0.027155596
457.1,0.096943729,0.02668914,-0.003220924,-990.5022145,-79.43020963,1172.440723,0.013843548
457.2,0.09704005,0.027925964,-0.018928146,-990.4080808,-78.48649605,1172.466158,8.53E-04
457.3,0.096487872,0.029822186,-0.035217464,-990.3368693,-76.7589568,1172.482817,-0.011821254
457.4,0.09533602,0.03224789,-0.051925607,-990.2781501,-74.26701009,1172.49423,-0.024120726
457.5,0.093644552,0.035010062,-0.068880513,-990.2198066,-71.03665163,1172.498547,-0.035918256
457.6,0.091491178,0.03788048,-0.085892186,-990.1515526,-67.10047509,1172.489668,-0.047037148
457.7,0.088972464,0.040626287,-0.10275048,-990.0678008,-62.49742619,1172.459519,-0.057292416
457.8,0.08619868,0.043037966,-0.119230054,-989.9690909,-57.27225634,1172.400964,-0.06654105
457.9,0.083283328,0.044950642,-0.135100946,-989.8619935,-51.47492155,1172.310403,-0.074727168
458,0.080330081,0.046256457,-0.150141656,-989.7574848,-45.15988574,1172.18944,-0.081909161
458.1,0.0774206,0.046908118,-0.164151594,-989.6685079,-38.38560508,1172.04505,-0.088261013
458.2,0.074605882,0.046915554,-0.176960543,-989.6072684,-31.2142343,1171.888393,-0.094047078
458.3,0.071902335,0.04633845,-0.188434169,-989.5830281,-23.71156349,1171.732412,-0.099576758
458.4,0.06929186,0.045277219,-0.198476628,-989.6008412,-15.94717007,1171.589094,-0.105150678
458.5,0.066724561,0.043863673,-0.207032085,-989.6614318,-7.994623725,1171.467011,-0.111011723
458.6,0.064122729,0.042251244,-0.214086816,-989.7619654,0.068369987,1171.369817,-0.117312268
458.7,0.061385784,0.040603373,-0.219672516,-989.8973534,8.160070544,1171.296072,-0.124103808
458.8,0.058396667,0.03907875,-0.223870069,-990.0614965,16.19512643,1171.240283,-0.131348602
458.9,0.055030007,0.037812959,-0.226811171,-990.2480358,24.08537803,1171.194842,-0.138946764
459,0.05116168,0.036897715,-0.228675276,-990.4504416,31.74097849,1171.152146,-0.146768418
459.1,0.046678152,0.036360573,-0.229679704,-990.6613647,39.07177271,1171.106322,-0.154679974
459.2,0.041483615,0.036149014,-0.23006244,-990.8717755,45.98876334,1171.054024,-0.162556497
459.3,0.035503704,0.036122829,-0.230059236,-991.0702062,52.4055758,1170.994178,-0.170277412
459.4,0.02868614,0.036057774,-0.229878098,-991.2426889,58.23984826,1170.926791,-0.177708821
459.5,0.021000044,0.035661716,-0.229675889,-991.373651,63.4144269,1170.851392,-0.184680545
459.6,0.012436228,0.034602351,-0.229541138,-991.4477244,67.85853729,1170.765633,-0.190968147
459.7,0.003009831,0.032543372,-0.229486764,-991.4522733,71.50880212,1170.6646,-0.196288949
459.8,-0.007234809,0.029184317,-0.22945413,-991.3798938,74.31028617,1170.541213,-0.200316813
459.9,-0.018218776,0.02429851,-0.229327753,-991.2304356,76.21758917,1170.387609,-0.202714481
460,-0.029824987,0.017763544,-0.228957117,-991.0118081,77.19591132,1170.197142,-0.203176447
460.1,-0.041898403,0.00958015,-0.22818096,-990.739386,77.22209827,1169.966418,-0.20147149
460.2,-0.054250855,-1.23E-04,-0.226847962,-990.434015,76.28554956,1169.696735,-0.197473387
460.3,-0.066669978,-0.011096681,-0.224829078,-990.1190272,74.38890165,1169.394322,-0.191171301
460.4,-0.078930609,-0.022993332,-0.222018361,-989.8169074,71.54836257,1169.06941,-0.182656976
460.5,-0.090806492,-0.035392471,-0.218322098,-989.546432,67.79369147,1168.734143,-0.172092704
460.6,-0.102079965,-0.047833882,-0.213639408,-989.3207488,63.16784341,1168.400044,-0.159669826
460.7,-0.112548024,-0.059850708,-0.207840517,-989.1467976,57.7263,1168.075645,-0.145570609
460.8,-0.122023962,-0.07100229,-0.20075056,-989.0260398,51.53623274,1167.76513,-0.129945598
460.9,-0.130335584,-0.080905192,-0.192146316,-988.9560782,44.6756424,1167.468325,-0.112914011
461,-0.137322545,-0.089261472,-0.181771487,-988.9324731,37.23240618,1167.182119,-0.094587737
461.1,-0.142837122,-0.095882252,-0.169371516,-988.9503545,29.30343765,1166.903038,-0.075111865
461.2,-0.146752164,-0.100704201,-0.154743731,-989.0051053,20.99375438,1166.630069,-0.054708767
461.3,-0.148978144,-0.103795439,-0.137794003,-989.0920946,12.41546452,1166.367039,-0.033710416
461.4,-0.149486616,-0.10534817,-0.118587263,-989.2057285,3.686510508,1166.123617,-0.012565627
461.5,-0.148333147,-0.10565652,-0.097379074,-989.3380907,-5.070903195,1165.914634,0.008184982
461.6,-0.145670369,-0.105081059,-0.074618168,-989.4780754,-13.73223961,1165.757615,0.02796492
461.7,-0.141743675,-0.104004487,-0.050916124,-989.6113734,-22.17286359,1165.669116,0.046238498
461.8,-0.136867225,-0.102784745,-0.026987677,-989.7217492,-30.27043876,1165.660797,0.062591599
461.9,-0.131385282,-0.101712249,-0.003572937,-989.7934799,-37.9073245,1165.736127,0.07679756
462,-0.125628278,-0.100976616,0.018642949,-989.8144486,-44.97271123,1165.888741,0.088851834
462.1,-0.119874291,-0.100645959,0.039096586,-989.7792799,-51.3643886,1166.102915,0.098966102
462.2,-0.114323646,-0.100660488,0.057387508,-989.6914369,-56.98995438,1166.356076,0.107522177
462.3,-0.109089539,-0.100840934,0.073288552,-989.5638011,-61.76753851,1166.622932,0.114995778
462.4,-0.104203403,-0.100911774,0.086728007,-989.4172184,-65.62612411,1166.880075,0.121867471
462.5,-0.099630833,-0.100537971,0.097752154,-989.2772269,-68.50562258,1167.110129,0.128540919
462.6,-0.095293328,-0.099371992,0.106480181,-989.1695353,-70.35697268,1167.304373,0.135286186
462.7,-0.091091141,-0.097105786,0.113063388,-989.1152216,-71.1424376,1167.463277,0.142219022
462.8,-0.086923376,-0.093520351,0.117658354,-989.1266963,-70.8362129,1167.594997,0.149317512
462.9,-0.082702264,-0.088525273,0.120419137,-989.2053255,-69.42536903,1167.71221,0.156467986
463,-0.078359835,-0.082180887,0.121508583,-989.3413077,-66.91108077,1167.828269,0.163525021
463.1,-0.073846884,-0.07469815,0.121124126,-989.5157166,-63.30984987,1167.953726,0.170367744
463.2,-0.069126092,-0.066414043,0.119529538,-989.7043049,-58.65461833,1168.094072,0.176936939
463.3,-0.06416291,-0.057743952,0.117082253,-989.8821016,-52.9954446,1168.249186,0.183243962
463.4,-0.058918163,-0.049116526,0.114246108,-990.027769,-46.39966411,1168.414593,0.189351251
463.5,-0.053345118,-0.040900443,0.111581422,-990.1268819,-38.95142478,1168.583893,0.195332658
463.6,-0.047391538,-0.033335444,0.10970857,-990.1733409,-30.75065912,1168.751649,0.201227654
463.7,-0.041004729,-0.026481189,0.109246932,-990.169031,-21.91160886,1168.915744,0.207004853
463.8,-0.034137033,-0.020196021,0.110737115,-990.1219164,-12.56105598,1169.078467,0.212547131
463.9,-0.026750159,-0.014152749,0.114559837,-990.0433282,-2.836437117,1169.246052,0.217663695
464,-0.018818818,-0.007891519,0.120867848,-989.9452604,7.116074849,1169.426724,0.222125983
464.1,-0.010334946,-9.01E-04,0.129545987,-989.8384772,17.143476,1169.627955,0.22571667
464.2,-0.001312583,0.007285045,0.140209556,-989.7316257,27.08786772,1169.853761,0.228276704
464.3,0.008208898,0.017001638,0.152242482,-989.6315976,36.78851902,1170.102899,0.229735408
464.4,0.018166909,0.028383126,0.164867595,-989.5445878,46.08415376,1170.368621,0.230113442
464.5,0.028485097,0.041334111,0.177233651,-989.477208,54.81551243,1170.640141,0.229496351
464.6,0.039087933,0.055537306,0.188500911,-989.4371421,62.82820542,1170.905453,0.22798542
464.7,0.049914241,0.070495054,0.197908327,-989.4326956,69.9757525,1171.154735,0.225639856
464.8,0.060922589,0.085591756,0.20481278,-989.4712999,76.12261539,1171.383369,0.222427811
464.9,0.072084703,0.100162678,0.208699331,-989.5572032,81.14708013,1171.593615,0.218202243
465,0.083368488,0.113557316,0.209169641,-989.6890531,84.94371591,1171.794389,0.212711417
465.1,0.094716787,0.125191346,0.205920786,-989.8581754,87.42537636,1171.999001,0.205644432
465.2,0.106029689,0.134587616,0.198727235,-990.0483074,88.5245587,1172.221474,0.196702263
465.3,0.117156081,0.141410366,0.187435761,-990.2371417,88.19434637,1172.472271,0.18567701
465.4,0.127897024,0.145496801,0.171977773,-990.3997138,86.40893493,1172.754577,0.172518683
465.5,0.1380198,0.146886855,0.152399212,-990.5129652,83.16399401,1173.062311,0.157371031
465.6,0.147280067,0.145845324,0.128903389,-990.5605853,78.47702258,1173.38029,0.140565123
465.7,0.155449286,0.142865092,0.101899535,-990.5369255,72.38773818,1173.686823,0.122569921
465.8,0.162344232,0.138636544,0.07204622,-990.4491029,64.95856191,1173.958056,0.103910118
465.9,0.167855099,0.133970872,0.040275279,-990.3165153,56.27497018,1174.173077,0.085070218
466,0.171965838,0.129674166,0.007779385,-990.1678631,46.44559371,1174.318533,0.066407776
466.1,0.174758509,0.126386374,-0.024052465,-990.0360609,35.60171901,1174.391534,0.048096809
466.2,0.176395342,0.12441697,-0.053758975,-989.9522135,23.8960486,1174.400181,0.030115102
466.3,0.177078635,0.12362317,-0.079981834,-989.9398372,11.50052141,1174.361474,0.012278239
466.4,0.176999927,0.123376533,-0.101663962,-990.0106116,-1.396749033,1174.297161,-0.005688477
466.5,0.176296502,0.12264543,-0.118225597,-990.1624809,-14.59529805,1174.228545,-0.024058456
466.6,0.175032124,0.12018802,-0.129668713,-990.3804732,-27.88661907,1174.171459,-0.043015612
466.7,0.173206583,0.114813738,-0.136573836,-990.6399111,-41.05862352,1174.13282,-0.062591395
466.8,0.170783699,0.105646171,-0.139983118,-990.911213,-53.8999085,1174.109399,-0.082642262
466.9,0.167720571,0.092318952,-0.141199127,-991.1651731,-66.20359612,1174.089196,-0.102872292
467,0.163984239,0.075058863,-0.141554043,-991.3774554,-77.77060344,1174.055031,-0.122894099
467.1,0.159553811,0.054646641,-0.142209351,-991.5315581,-88.41234552,1173.989373,-0.142311483
467.2,0.154414311,0.032280348,-0.144029304,-811.6196794,-82.04698488,1353.879108,-0.160801951
467.3,0.148550451,0.009385773,-0.147543088,-811.6416248,-73.76832432,1353.719186,-0.178177542
467.4,0.141943499,-0.012579582,-0.15298374,-811.6024468,-66.89568552,1353.514055,-0.194408215
467.5,0.134569779,-0.032293893,-0.160374343,-811.5095085,-61.55388337,1353.276685,-0.209601802
467.6,0.126398251,-0.048691537,-0.16962862,-811.3700565,-57.84612201,1353.025314,-0.223945726
467.7,0.117387697,-0.061034147,-0.180638596,-811.1899649,-55.85145064,1352.778874,-0.237625395
467.8,0.107487313,-0.068940647,-0.193332434,-810.9738645,-55.62230462,1352.552173,-0.250740111
467.9,0.096645907,-0.072389461,-0.207695663,-810.7266253,-57.18249741,1352.352035,-0.263237972
468,0.084831439,-0.071705349,-0.223755017,-810.4554873,-60.52589208,1352.17542,-0.274886591
468.1,0.072057717,-0.067537524,-0.241527915,-810.1720481,-65.61600177,1352.00989,-0.285287771
468.2,0.058408938,-0.060827173,-0.260942429,-809.8933149,-72.38667267,1351.836369,-0.29393372
468.3,0.044050533,-0.052753802,-0.28173697,-809.6412127,-80.74370282,1351.63354,-0.300292681
468.4,0.029216928,-0.044645384,-0.30335635,-989.4402908,-89.43259137,1531.382815,-0.303905113
468.5,0.014175911,-0.037840258,-0.324870825,-989.3140621,-78.28438393,1531.072738,-0.304469501
468.6,-8.19E-04,-0.033501901,-0.344951183,-989.2805942,-65.97304991,1530.7019,-0.301899594
468.7,-0.015569558,-0.032408737,-0.361932755,-989.3483155,-52.67602739,1530.279678,-0.296341659
468.8,-0.029944614,-0.034764349,-0.373984128,-989.5131006,-38.58387523,1529.824747,-0.288149375
468.9,-0.043863583,-0.040087711,-0.379370481,-989.7572936,-23.89781079,1529.361755,-0.277823077
469,-0.057258077,-0.047236934,-0.376763046,-990.0511488,-8.827473087,1528.916926,-0.265927128
469.1,-0.070040487,-0.054589357,-0.365519822,-990.3564446,6.41112206,1528.513569,-0.253002822
469.2,-0.082099214,-0.060351778,-0.345853418,-990.6317695,21.5977241,1528.168364,-0.239493769
469.3,-0.093323559,-0.062927328,-0.31882903,-990.8385057,36.5102981,1527.889228,-0.225696725
469.4,-0.10364119,-0.061241787,-0.286183476,-990.9464295,50.92793951,1527.67489,-0.211744423
469.5,-0.1130438,-0.054944217,-0.25001502,-990.9379874,64.63431917,1527.516252,-0.197619793
469.6,-0.12158531,-0.044439342,-0.212430567,-990.810536,77.4215876,1527.39895,-0.183194778
469.7,-0.129354671,-0.030763093,-0.17524229,-990.5762401,89.0945858,1527.306599,-0.168282892
469.8,-0.136438474,-0.015355526,-0.139779225,-1170.259809,80.52493869,1707.223847,-0.152693473
469.9,-0.142890364,1.97E-04,-0.106835537,-1169.894579,71.59435707,1707.138831,-0.136277121
470,-0.148717329,0.014388373,-0.076736853,-1169.517709,64.24672643,1707.044527,-0.118955382
470.1,-0.153882504,0.025948431,-0.049480174,-1169.165251,58.58799666,1706.938959,-0.100732254
470.2,-0.158318147,0.033926506,-0.024897514,-1168.867981,54.69515084,1706.824424,-0.081689416
470.3,-0.161940962,0.037714396,-0.002802556,-1168.648376,52.61511576,1706.706111,-0.061970221
470.4,-0.164664343,0.037038423,0.016904466,-1168.519019,52.36445123,1706.590497,-0.041758902
470.5,-0.16640532,0.03194385,0.034183722,-1168.482492,53.9297291,1706.48396,-0.021261081
470.6,-0.167086572,0.022785436,0.048855182,-1168.532338,57.2684451,1706.391861,-6.90E-04
470.7,-0.166635543,0.010224048,0.060646217,-1168.654899,62.31030633,1706.318225,0.019741269
470.8,-0.164983571,-0.004783089,0.069279976,-1168.831494,68.95892175,1706.265947,0.039818426
470.9,-0.162067562,-0.021018524,0.074592136,-1169.040675,77.09373852,1706.237274,0.059325358
471,-0.15783684,-0.037086781,0.076655626,-1169.260259,86.57231305,1706.234398,0.078041159
471.1,-0.152265906,-0.051552739,0.075884074,-989.4690869,82.76711221,1526.259805,0.095742449
471.2,-0.145372197,-0.063127972,0.073079728,-989.6484545,71.10276103,1526.316277,0.112211604
471.3,-0.137234122,-0.070874713,0.069397077,-989.7832961,58.62610229,1526.406462,0.127250995
471.4,-0.128002554,-0.074379355,0.066211157,-989.863141,45.53847288,1526.532063,0.140700991
471.5,-0.117898017,-0.073843375,0.06490761,-989.8829007,32.04749347,1526.692968,0.152457687
471.6,-0.107188925,-0.070054792,0.066639639,-989.8434086,18.36348268,1526.886488,0.162485592
471.7,-0.096153706,-0.064234562,0.07211335,-989.7516518,4.695950995,1527.107001,0.170820886
471.8,-0.085036822,-0.057790112,0.081458502,-989.6204985,-8.749698577,1527.346214,0.177562455
471.9,-0.07401295,-0.052036468,0.094216987,-989.4678575,-21.77520827,1527.594116,0.182850481
472,-0.063171096,-0.047954164,0.10944552,-989.3151344,-34.19219678,1527.840467,0.186835259
472.1,-0.052522741,-0.046038415,0.125896901,-989.1850535,-45.82460658,1528.076621,0.189641702
472.2,-0.042028926,-0.046263855,0.142226741,-989.0989863,-56.5109498,1528.29727,0.191336768
472.3,-0.031635713,-0.048155438,0.157175243,-989.0741244,-66.10635471,1528.501684,0.191907475
472.4,-0.021307338,-0.050931446,0.169690922,-989.1208292,-74.48453796,1528.694098,0.191255794
472.5,-0.011049941,-0.053674936,0.178986847,-989.2407468,-81.53966575,1528.883034,0.189213757
472.6,-9.23E-04,-0.055494938,0.184539467,-989.4258996,-87.18810925,1529.0796,0.185577927
472.7,0.008958356,-0.055652093,0.186051831,-809.659258,-88.63000316,1349.294972,0.180157914
472.8,0.018436912,-0.053638715,0.183403611,-809.9166742,-85.94961836,1349.537587,0.172829766
472.9,0.027327545,-0.049215101,0.176606327,-810.1701835,-84.77998945,1349.810658,0.163582947
473,0.035443671,-0.042410269,0.165773436,-810.3920827,-85.10466932,1350.110571,0.152549805
473.1,0.04262431,-0.033496991,0.151108563,-810.5592311,-86.8821236,1350.426666,0.140009336
473.2,0.048759218,-0.022949217,0.132909313,-630.6568363,-89.95281273,1170.742622,0.126362115
473.3,0.053805426,-0.011387551,0.111580797,-630.6809742,-85.48681841,1171.039141,0.112079608
473.4,0.057789721,4.84E-04,0.08765123,-630.6392895,-79.82539755,1171.297609,0.097637291
